conversation_set_id,conversation_set_name,conversation_id,conversation_date,highlight_id,highlight_start,highlight_end,highlight_author,highlight_description,highlight_words,highlight_speakers,highlight_primary_speaker,tag_title,tag_description
80,Current 1 - Mari,1544,2021-10-18,4525317,1571.1,1581.9,Maridena Rojas,Q (in the form of  a statement),"And it's kind of rhetorical and they're not going to do anything about it, but just can you remember that like not everybody white is rich and help us too.",Carol,,inequality.race-based,
80,Current 1 - Mari,1544,2021-10-18,4525317,1571.1,1581.9,Maridena Rojas,Q (in the form of  a statement),"And it's kind of rhetorical and they're not going to do anything about it, but just can you remember that like not everybody white is rich and help us too.",Carol,,*identity of speaker.race-ethnicity,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,*type of highlight.question,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,economic opportunity.jobs,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,economic opportunity.economic assistance,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,economic opportunity.income,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,inequality.gender,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,*identity of speaker.family structure,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,*identity of speaker.parental status,
80,Current 1 - Mari,1544,2021-10-18,4525319,1597.3,1629.2,Maridena Rojas,Q,"my question is, since we're going to be having a new mayor, for the first time a female mayor, how will that affect what happens in Boston? Will there be major changes that we've never seen before because it's a woman mayor over Boston versus a male mayor? What changes are we going to see? And also, as far as my place will I be able to, as a widowed mom, be able to take care of my children, my expenses given what happens with the economy?",Karen,,*identity of others.children,
80,Current 1 - Mari,1544,2021-10-18,4525320,1632.1,1690.2,Maridena Rojas,E (w/questions),"And as far as what experience of mine led me to think of that as the fact that before COVID, there was specific income opportunities that were kind of set, that I could look forward to each year during certain seasons, that once COVID happened, those income opportunities were not available. So given that now there's sort of a transition between some in-person and some still virtual, some of those opportunities still haven't come back yet. And so because of that transition going on right now, for me financially, income-wise, due to COVID happening, that's what's making me wonder what's going to happen in the future. Is COVID going to continue? Will it continue being opportunities being different? And will I be able to take care of my family financially with whatever changes come up?",Karen,,*type of highlight.experience,
80,Current 1 - Mari,1544,2021-10-18,4525320,1632.1,1690.2,Maridena Rojas,E (w/questions),"And as far as what experience of mine led me to think of that as the fact that before COVID, there was specific income opportunities that were kind of set, that I could look forward to each year during certain seasons, that once COVID happened, those income opportunities were not available. So given that now there's sort of a transition between some in-person and some still virtual, some of those opportunities still haven't come back yet. And so because of that transition going on right now, for me financially, income-wise, due to COVID happening, that's what's making me wonder what's going to happen in the future. Is COVID going to continue? Will it continue being opportunities being different? And will I be able to take care of my family financially with whatever changes come up?",Karen,,public health.covid-19,
80,Current 1 - Mari,1544,2021-10-18,4525320,1632.1,1690.2,Maridena Rojas,E (w/questions),"And as far as what experience of mine led me to think of that as the fact that before COVID, there was specific income opportunities that were kind of set, that I could look forward to each year during certain seasons, that once COVID happened, those income opportunities were not available. So given that now there's sort of a transition between some in-person and some still virtual, some of those opportunities still haven't come back yet. And so because of that transition going on right now, for me financially, income-wise, due to COVID happening, that's what's making me wonder what's going to happen in the future. Is COVID going to continue? Will it continue being opportunities being different? And will I be able to take care of my family financially with whatever changes come up?",Karen,,economic opportunity.jobs,
80,Current 1 - Mari,1544,2021-10-18,4525320,1632.1,1690.2,Maridena Rojas,E (w/questions),"And as far as what experience of mine led me to think of that as the fact that before COVID, there was specific income opportunities that were kind of set, that I could look forward to each year during certain seasons, that once COVID happened, those income opportunities were not available. So given that now there's sort of a transition between some in-person and some still virtual, some of those opportunities still haven't come back yet. And so because of that transition going on right now, for me financially, income-wise, due to COVID happening, that's what's making me wonder what's going to happen in the future. Is COVID going to continue? Will it continue being opportunities being different? And will I be able to take care of my family financially with whatever changes come up?",Karen,,economic opportunity.income,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,*type of highlight.experience,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,*special features.neigborhood mentioned,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,institutions.accountability,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,public health.drugs and drug use disorder,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,public health.covid-19,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,infrastructure.transportation,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,housing.housing affordability,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,education.school infrastructure,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,education.quality of education,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,*identity of speaker.seniors-age strong,
80,Current 1 - Mari,1544,2021-10-18,4525329,1739.6,1937.7,Maridena Rojas,E,"I'm piggybacking a little bit off of what something else, I seen in the chat, that Edythe wrote about being a senior. And as being a senior, the pandemic has hit, I feel our population really hard. Speaking for myself, own experience, I moved during the pandemic. I moved to West Roxbury. I live far, far, far. I feel like I lived in another land, another country. Okay? In order for me to even be able to go across the street, I need transportation to go across the street from my house. People, family are not readily accessible like they were before the pandemic. Since the pandemic, I do not get on the buses. I do not get on the trains. I just do not ride public transportation because it's kind of, sort of a scary thing, a scary thing. It was scary before the pandemic and pandemic kind of sort of like made an awareness of really just how nasty the environment was. So I don't ride public transportation anymore. Then schools got shut down. The children couldn't go to school. The children couldn't go out to play. The children were locked up in the house with no really kind of curriculum or whatever. And now like everything hasn't completely gone away. That one day, they're saying, send the kids to school. The next day they're saying, take the kids away from the school. So I'm wondering what is my grandchildren's future really going to look like as far as their academics. Then with the housing crisis and stuff going on, I'm wondering, are we going to eventually see more tent cities going up in our cities and our nation because of the housing crisis and because of the eviction moratorium, where they're evicting people because you can't pay your rent. If you can't pay your rent, a lot of people are in danger of, and maybe going to end up homeless. And at the end of the day, I look at Mass and Cass and I'm like, eventually, is this what a lot of our nation is going to be like that people are getting tents and putting up tents to be able to have places for them and their families to live in?",Nadine,,*identity of speaker.parental status,
